ticket_id,created_at,resolved_at,status,priority,category,channel,sla_target_hours,customer_id,agent_id,branch_code
T02650,2024-12-16 04:02:00,2024-12-17 06:02:10,Resolved,Low,Payments,App,72,C11356,A024,SA-ROS
T02651,2024-12-01 15:13:00,2024-12-02 10:12:04,Resolved,Medium,Tech Issue,Chat,48,C14790,A003,CÓ-VIL
T02652,2024-09-02 05:37:00,2024-09-02 18:57:39,Resolved,Low,Payments,Email,72,C11665,A006,AM-CAB
T02653,2024-07-20 22:33:00,,Open,Low,Tech Issue,Phone,72,C11452,A058,AM-CAB
T02654,2024-10-26 10:59:00,2024-10-27 06:09:57,Resolved,Medium,Account,App,48,C12521,A051,TU-YER
T02655,2024-01-14 10:21:00,2024-01-15 02:31:27,Resolved,Low,Payments,App,72,C14845,A013,LA-ASU
T02656,2025-01-20 19:36:00,2025-01-21 15:52:22,Resolved,Medium,Payments,Chat,48,C12162,A039,TU-YER
T02657,2025-05-04 01:51:00,2025-05-04 15:11:26,Resolved,Low,Delivery,Email,72,C13844,A021,LA-LIM
T02658,2025-02-24 19:18:00,2025-02-25 19:36:15,Resolved,Low,Other,Chat,72,C13666,A017,LA-SAN
T02659,2024-07-15 17:13:00,2024-07-15 21:43:14,Resolved,High,Delivery,Email,24,C13939,A038,CÓ-VIL
T02660,2025-09-23 16:31:00,2025-09-24 10:51:35,Resolved,Low,Account,Email,72,C14319,A034,TU-SAN
T02661,2025-01-06 15:08:00,,Open,Low,Delivery,Email,72,C12740,A036,SA-RAF
T02662,2024-09-24 15:38:00,2024-09-24 22:47:09,Resolved,High,Tech Issue,Phone,24,C10630,A048,CÓ-CÓR
T02663,2024-09-18 22:36:00,2024-09-20 08:25:40,Resolved,Urgent,Tech Issue,Chat,8,C11821,A044,ME-SAN
T02664,2025-02-26 07:25:00,2025-02-26 23:55:32,Resolved,Medium,Tech Issue,Email,48,C14010,A007,AM-GBA
T02665,2025-06-05 03:35:00,2025-06-05 09:38:02,Resolved,High,Tech Issue,Chat,24,C14619,A041,ME-SAN
T02666,2024-06-21 16:28:00,2024-06-22 04:42:22,Resolved,Low,Account,Chat,72,C12589,A031,LA-MON
T02667,2024-12-25 10:04:00,2024-12-25 18:55:22,Resolved,Low,Account,Email,72,C14188,A043,ME-MEN
T02668,2024-10-20 15:19:00,2024-10-21 01:25:41,Resolved,Low,Delivery,Phone,72,C14544,A027,LA-MON
T02669,2025-05-05 04:46:00,2025-05-05 12:48:07,Resolved,Low,Payments,Chat,72,C12543,A017,LA-SAN
T02670,2025-05-09 15:21:00,2025-05-10 07:55:28,Resolved,Medium,Delivery,Email,48,C13996,A006,AM-CAB
T02671,2025-04-14 08:47:00,2025-04-15 18:04:23,Resolved,Medium,Payments,Email,48,C14663,A023,AM-GBA
T02672,2025-05-01 01:00:00,2025-05-01 15:46:51,Resolved,Low,Payments,Phone,72,C10936,A012,AM-GBA
T02673,2024-08-31 06:08:00,2024-08-31 21:02:50,Resolved,High,Tech Issue,Email,24,C11301,A053,SA-SAN
T02674,2025-07-13 18:26:00,2025-07-13 23:45:52,Resolved,High,Payments,Phone,24,C14925,A045,LA-ASU
T02675,2025-05-26 19:30:00,2025-05-27 05:25:34,Resolved,High,Payments,App,24,C11260,A032,AM-CAB
T02676,2025-06-21 20:39:00,,Open,Urgent,Delivery,Phone,8,C11772,A008,TU-YER
T02677,2025-06-03 16:17:00,,Open,High,Login,Chat,24,C12343,A030,CÓ-CÓR
T02678,2024-03-05 20:01:00,,Open,Medium,Tech Issue,Email,48,C14159,A032,AM-CAB
T02679,2024-07-28 19:37:00,2024-07-29 02:11:56,Resolved,High,Delivery,Email,24,C13501,A053,SA-SAN
T02680,2024-05-11 06:09:00,2024-05-11 14:56:47,Resolved,High,Delivery,Chat,24,C11229,A058,AM-CAB
T02681,2024-12-14 08:35:00,2024-12-14 15:22:33,Resolved,Medium,Payments,Chat,48,C13269,A029,LA-ASU
T02682,2025-06-04 12:45:00,2025-06-05 06:12:43,Resolved,Medium,Payments,Chat,48,C11500,A033,CÓ-RÍO
T02683,2025-05-05 15:40:00,,Open,Low,Tech Issue,Email,72,C12531,A021,LA-LIM
T02684,2024-07-20 09:12:00,2024-07-20 21:54:54,Resolved,Medium,Account,Chat,48,C13501,A003,CÓ-VIL
T02685,2025-01-12 03:07:00,2025-01-12 09:28:53,Resolved,High,Login,Chat,24,C14101,A005,SA-SAN
T02686,2024-03-19 09:12:00,2024-03-19 21:11:07,Resolved,Low,Other,Phone,72,C13437,A001,SA-ROS
T02687,2024-03-26 09:56:00,2024-03-26 18:05:37,Resolved,High,Account,Chat,24,C11937,A039,TU-YER
T02688,2024-07-10 21:04:00,2024-07-11 12:47:02,Resolved,Low,Payments,Chat,72,C13448,A010,ME-SAN
T02689,2025-03-31 00:41:00,2025-03-31 03:49:04,Resolved,Low,Account,Chat,72,C12557,A044,ME-SAN
T02690,2025-08-29 12:09:00,,Open,Low,Account,Phone,72,C14778,A054,LA-MON
T02691,2024-07-26 02:41:00,2024-07-26 11:59:20,Resolved,Medium,Login,Chat,48,C14168,A005,SA-SAN
T02692,2024-06-19 21:19:00,2024-06-20 15:52:20,Resolved,Medium,Login,Chat,48,C13551,A035,LA-ASU
T02693,2024-08-25 16:55:00,2024-08-25 22:21:35,Resolved,High,Delivery,Chat,24,C14334,A036,SA-RAF
T02694,2024-07-20 08:56:00,,Open,High,Payments,Email,24,C13481,A030,CÓ-CÓR
T02695,2024-04-27 02:32:00,2024-04-27 13:56:37,Resolved,Medium,Payments,Email,48,C10003,A016,LA-ASU
T02696,2025-09-13 20:42:00,2025-09-14 00:40:41,Resolved,Medium,Returns,Phone,48,C10130,A034,TU-SAN
T02697,2025-03-02 11:37:00,,Open,Medium,Tech Issue,Email,48,C10387,A012,AM-GBA
T02698,2024-12-03 17:57:00,,Open,Medium,Tech Issue,Email,48,C10482,A026,SA-ROS
T02699,2024-05-03 08:21:00,2024-05-04 09:11:11,Resolved,Medium,Delivery,Phone,48,C13184,A034,TU-SAN
T02700,2024-04-01 14:25:00,,Open,High,Delivery,Chat,24,C11927,A006,AM-CAB
T02701,2025-03-16 01:30:00,2025-03-18 03:03:07,Resolved,Low,Payments,Phone,72,C12186,A045,LA-ASU
T02702,2024-01-17 12:04:00,2024-01-18 01:48:26,Resolved,Medium,Delivery,Chat,48,C12390,A037,AM-GBA
T02703,2025-04-22 16:01:00,2025-04-23 06:13:12,Resolved,Medium,Tech Issue,Email,48,C14010,A024,SA-ROS
T02704,2025-09-24 09:12:00,,Open,Medium,Login,Chat,48,C12753,A051,TU-YER
T02705,2025-09-02 13:18:00,,Open,High,Delivery,Chat,24,C14487,A041,ME-SAN
T02706,2024-01-07 19:21:00,2024-01-09 17:36:32,Resolved,Low,Account,Email,72,C14055,A021,LA-LIM
T02707,2024-04-06 01:07:00,2024-04-07 04:09:37,Resolved,Low,Delivery,App,72,C11997,A018,TU-YER
T02708,2025-07-13 02:29:00,2025-07-13 05:46:59,Resolved,High,Tech Issue,Email,24,C14720,A021,LA-LIM
T02709,2025-07-16 21:59:00,2025-07-17 10:01:45,Resolved,Medium,Login,Email,48,C10451,A053,SA-SAN
T02710,2025-02-03 22:27:00,2025-02-04 16:31:54,Resolved,Medium,Payments,Email,48,C14332,A020,SA-RAF
T02711,2024-02-12 06:19:00,2024-02-13 16:33:05,Resolved,Low,Payments,Phone,72,C14767,A025,CÓ-RÍO
T02712,2024-12-01 00:04:00,2024-12-01 04:40:16,Resolved,Urgent,Login,Email,8,C11495,A056,AM-GBA
T02713,2024-05-10 13:21:00,2024-05-11 06:53:35,Resolved,Medium,Payments,Chat,48,C12735,A057,LA-MON
T02714,2025-01-21 13:42:00,2025-01-22 16:32:32,Resolved,Low,Other,Chat,72,C10836,A004,ME-SAN
T02715,2025-08-30 22:19:00,2025-08-31 14:31:53,Resolved,Medium,Delivery,Email,48,C11724,A021,LA-LIM
T02716,2025-07-04 00:04:00,2025-07-04 06:52:17,Resolved,High,Login,Email,24,C14249,A046,SA-RAF
T02717,2024-10-25 15:28:00,2024-10-27 12:42:54,Resolved,Medium,Other,Chat,48,C14885,A018,TU-YER
T02718,2025-07-03 09:21:00,2025-07-04 00:47:36,Resolved,Medium,Other,Phone,48,C14204,A054,LA-MON
T02719,2025-03-25 07:30:00,2025-03-25 22:29:39,Resolved,Medium,Delivery,Phone,48,C11490,A053,SA-SAN
T02720,2024-01-29 09:11:00,2024-01-29 19:29:09,Resolved,Medium,Payments,Chat,48,C14916,A027,LA-MON
T02721,2024-10-08 13:57:00,2024-10-08 20:21:21,Resolved,Medium,Returns,Email,48,C10969,A044,ME-SAN
T02722,2024-02-28 17:04:00,2024-02-28 21:37:26,Resolved,Medium,Payments,Email,48,C10053,A028,SA-SAN
T02723,2024-01-20 15:24:00,,Open,Low,Delivery,Email,72,C12504,A041,ME-SAN
T02724,2025-04-04 04:04:00,2025-04-04 20:38:34,Resolved,Medium,Other,Email,48,C10840,A022,LA-MON
T02725,2024-12-31 15:09:00,2025-01-01 03:59:13,Resolved,Urgent,Tech Issue,Email,8,C10798,A035,LA-ASU
T02726,2024-08-29 06:02:00,2024-08-29 13:55:42,Resolved,Medium,Login,Phone,48,C10101,A056,AM-GBA
T02727,2024-09-02 10:27:00,2024-09-03 18:13:01,Resolved,Medium,Tech Issue,Chat,48,C14148,A060,AM-GBA
T02728,2025-01-18 20:51:00,2025-01-19 11:17:18,Resolved,Medium,Tech Issue,Chat,48,C11395,A035,LA-ASU
T02729,2024-08-08 06:14:00,2024-08-08 21:48:01,Resolved,High,Tech Issue,Chat,24,C14195,A060,AM-GBA
T02730,2025-09-27 13:35:00,,Open,High,Payments,Chat,24,C12249,A048,CÓ-CÓR
T02731,2025-05-09 06:04:00,2025-05-10 03:13:54,Resolved,High,Tech Issue,Email,24,C14666,A051,TU-YER
T02732,2024-12-27 18:32:00,,Open,Medium,Payments,Email,48,C12787,A007,AM-GBA
T02733,2025-01-22 20:59:00,2025-01-23 02:01:22,Resolved,High,Other,Email,24,C14702,A046,SA-RAF
T02734,2024-11-29 18:30:00,2024-11-30 04:22:50,Resolved,High,Delivery,Phone,24,C10460,A060,AM-GBA
T02735,2025-08-30 12:32:00,2025-09-01 10:34:05,Resolved,Low,Login,Email,72,C14238,A009,ME-MEN
T02736,2024-09-25 14:52:00,2024-09-26 05:06:26,Resolved,Medium,Delivery,Phone,48,C11112,A008,TU-YER
T02737,2024-08-30 20:28:00,2024-09-01 21:08:23,Resolved,Medium,Account,Email,48,C10674,A059,SA-SAN
T02738,2024-10-06 16:19:00,,Open,Medium,Account,Chat,48,C11735,A059,SA-SAN
T02739,2025-09-14 17:16:00,2025-09-16 07:26:19,Resolved,Medium,Returns,Chat,48,C11165,A023,AM-GBA
T02740,2025-07-27 19:32:00,,Open,High,Payments,Chat,24,C11647,A030,CÓ-CÓR
T02741,2025-08-08 20:43:00,2025-08-09 05:34:15,Resolved,Medium,Payments,Email,48,C12979,A025,CÓ-RÍO
T02742,2025-06-05 02:44:00,2025-06-05 11:18:15,Resolved,Medium,Tech Issue,Email,48,C14772,A005,SA-SAN
T02743,2025-02-08 23:11:00,2025-02-09 07:52:44,Resolved,Medium,Payments,Chat,48,C12585,A004,ME-SAN
T02744,2024-12-01 02:56:00,2024-12-01 09:38:05,Resolved,Urgent,Delivery,Email,8,C11791,A059,SA-SAN
T02745,2024-01-09 04:59:00,2024-01-09 14:35:27,Resolved,Medium,Login,Chat,48,C11658,A034,TU-SAN
T02746,2024-04-03 22:37:00,2024-04-04 05:41:06,Resolved,Medium,Payments,Phone,48,C14768,A034,TU-SAN
T02747,2024-11-30 06:59:00,2024-11-30 15:46:00,Resolved,High,Payments,Phone,24,C14375,A018,TU-YER
T02748,2025-08-03 10:13:00,2025-08-03 16:49:53,Resolved,Urgent,Tech Issue,Chat,8,C11582,A034,TU-SAN
T02749,2024-08-28 10:33:00,2024-08-28 15:20:14,Resolved,Medium,Other,Chat,48,C12298,A028,SA-SAN
T02750,2024-01-24 18:56:00,2024-01-24 23:40:21,Resolved,High,Payments,Phone,24,C14516,A028,SA-SAN
T02751,2025-07-22 10:09:00,2025-07-22 19:38:32,Resolved,High,Login,Phone,24,C10748,A058,AM-CAB
T02752,2025-04-01 17:53:00,2025-04-02 01:24:03,Resolved,High,Other,Email,24,C14450,A018,TU-YER
T02753,2025-04-27 20:18:00,2025-04-28 23:10:50,Resolved,Low,Login,Email,72,C10488,A003,CÓ-VIL
T02754,2025-05-20 00:39:00,2025-05-20 22:08:14,Resolved,Low,Returns,Phone,72,C11706,A027,LA-MON
T02755,2024-09-20 14:25:00,2024-09-20 17:38:53,Resolved,Medium,Payments,Phone,48,C13162,A026,SA-ROS
T02756,2024-06-03 01:25:00,2024-06-04 15:59:30,Resolved,High,Returns,Email,24,C13613,A050,ME-MEN
T02757,2025-06-22 19:56:00,2025-06-23 01:15:53,Resolved,High,Tech Issue,Chat,24,C11955,A014,LA-MON
T02758,2024-01-24 19:14:00,2024-01-25 03:10:23,Resolved,Medium,Payments,Phone,48,C12072,A049,LA-MON
T02759,2025-01-18 14:29:00,2025-01-19 11:06:43,Resolved,Medium,Login,Phone,48,C11640,A022,LA-MON
T02760,2024-07-31 03:50:00,2024-08-01 10:16:21,Resolved,Low,Login,Phone,72,C14104,A029,LA-ASU
T02761,2024-01-18 11:11:00,,Open,Low,Delivery,Chat,72,C14519,A023,AM-GBA
T02762,2024-07-17 18:39:00,2024-07-18 09:31:09,Resolved,Medium,Returns,Email,48,C13915,A013,LA-ASU
T02763,2025-07-16 15:26:00,2025-07-17 03:31:29,Resolved,Low,Account,Chat,72,C11292,A024,SA-ROS
T02764,2025-08-29 16:26:00,2025-08-30 05:28:39,Resolved,Medium,Delivery,Email,48,C12079,A012,AM-GBA
T02765,2024-10-03 13:05:00,2024-10-03 19:02:25,Resolved,Medium,Delivery,Email,48,C12955,A034,TU-SAN
T02766,2025-03-11 04:20:00,2025-03-12 03:56:08,Resolved,Medium,Payments,Email,48,C14406,A054,LA-MON
T02767,2025-06-25 18:22:00,2025-06-26 13:49:06,Resolved,Low,Tech Issue,Email,72,C13396,A026,SA-ROS
T02768,2024-01-26 12:15:00,2024-01-27 08:05:50,Resolved,Medium,Returns,App,48,C11124,A045,LA-ASU
T02769,2025-04-02 03:52:00,2025-04-02 15:14:22,Resolved,Medium,Payments,Chat,48,C14416,A058,AM-CAB
T02770,2025-01-09 03:52:00,2025-01-09 08:18:48,Resolved,Medium,Payments,Email,48,C10031,A034,TU-SAN
T02771,2024-11-19 20:05:00,2024-11-20 01:59:39,Resolved,High,Delivery,Phone,24,C10397,A042,ME-MEN
T02772,2024-06-19 19:25:00,2024-06-20 00:32:31,Resolved,High,Account,Chat,24,C14899,A044,ME-SAN
T02773,2024-06-12 08:16:00,,Open,Low,Delivery,Chat,72,C14802,A019,ME-SAN
T02774,2024-11-19 08:23:00,2024-11-19 22:25:05,Resolved,Low,Tech Issue,Email,72,C14391,A037,AM-GBA
T02775,2025-02-17 04:44:00,2025-02-17 11:28:15,Resolved,Medium,Payments,Email,48,C12876,A043,ME-MEN
T02776,2024-01-10 17:21:00,2024-01-10 23:55:15,Resolved,Medium,Account,Chat,48,C12376,A008,TU-YER
T02777,2025-08-15 20:06:00,2025-08-16 04:10:53,Resolved,Medium,Payments,Chat,48,C11215,A016,LA-ASU
T02778,2024-01-26 22:00:00,2024-01-27 12:04:52,Resolved,High,Payments,Chat,24,C10758,A010,ME-SAN
T02779,2024-09-13 12:00:00,2024-09-15 11:20:46,Resolved,Medium,Tech Issue,Email,48,C10991,A055,ME-GOD
T02780,2025-08-23 00:58:00,2025-08-23 19:35:02,Resolved,Low,Payments,Phone,72,C14512,A032,AM-CAB
T02781,2024-10-13 16:47:00,2024-10-15 04:27:31,Resolved,Medium,Account,App,48,C12366,A037,AM-GBA
T02782,2025-02-03 08:44:00,2025-02-04 08:08:25,Resolved,Low,Payments,Chat,72,C12650,A031,LA-MON
T02783,2024-11-07 16:40:00,,Open,High,Other,Phone,24,C14743,A032,AM-CAB
T02784,2025-03-24 02:39:00,2025-03-24 22:14:39,Resolved,Medium,Delivery,Phone,48,C10051,A027,LA-MON
T02785,2024-01-10 12:18:00,2024-01-11 03:28:42,Resolved,Low,Account,Chat,72,C11286,A006,AM-CAB
T02786,2025-05-01 21:25:00,2025-05-02 07:47:02,Resolved,Low,Payments,Email,72,C12357,A004,ME-SAN
T02787,2024-09-22 01:29:00,2024-09-22 04:31:52,Resolved,Medium,Login,App,48,C13683,A006,AM-CAB
T02788,2024-07-21 12:18:00,2024-07-21 18:34:28,Resolved,Urgent,Payments,Phone,8,C11199,A011,SA-RAF
T02789,2024-07-28 14:28:00,,Open,Low,Login,Chat,72,C12007,A033,CÓ-RÍO
T02790,2025-05-06 16:23:00,2025-05-07 01:48:03,Resolved,Medium,Payments,Email,48,C13313,A036,SA-RAF
T02791,2024-02-06 12:03:00,2024-02-07 06:30:16,Resolved,Low,Delivery,Phone,72,C14072,A037,AM-GBA
T02792,2025-09-29 11:41:00,2025-09-30 08:44:41,Resolved,Medium,Account,Phone,48,C14820,A055,ME-GOD
T02793,2025-07-03 21:34:00,2025-07-04 12:03:26,Resolved,Urgent,Tech Issue,Phone,8,C11048,A048,CÓ-CÓR
T02794,2024-10-05 09:08:00,2024-10-05 19:57:57,Resolved,Low,Delivery,Chat,72,C13421,A034,TU-SAN
T02795,2024-03-06 04:37:00,2024-03-06 22:49:52,Resolved,Low,Delivery,Email,72,C12568,A001,SA-ROS
T02796,2025-03-31 01:44:00,2025-03-31 22:48:14,Resolved,Medium,Delivery,Email,48,C13085,A054,LA-MON
T02797,2025-09-24 17:44:00,,Open,Medium,Delivery,Phone,48,C10696,A005,SA-SAN
T02798,2025-05-22 13:15:00,,Open,Medium,Tech Issue,Chat,48,C11088,A029,LA-ASU
T02799,2025-06-25 04:23:00,2025-06-25 11:35:43,Resolved,Low,Returns,Chat,72,C11650,A022,LA-MON
T02800,2024-10-03 07:37:00,2024-10-03 12:29:30,Resolved,High,Delivery,Chat,24,C13820,A040,AM-CAB
T02801,2025-03-02 00:29:00,2025-03-03 13:15:19,Resolved,Low,Returns,Chat,72,C14963,A011,SA-RAF
T02802,2025-09-10 18:30:00,2025-09-11 00:31:55,Resolved,High,Delivery,Email,24,C10141,A036,SA-RAF
T02803,2025-02-16 03:09:00,2025-02-16 09:24:57,Resolved,High,Account,Email,24,C11280,A038,CÓ-VIL
T02804,2024-03-05 06:54:00,2024-03-05 22:25:16,Resolved,Low,Payments,Chat,72,C10245,A053,SA-SAN
T02805,2025-02-03 02:05:00,2025-02-03 16:31:00,Resolved,Medium,Payments,Chat,48,C11058,A026,SA-ROS
T02806,2024-05-03 04:24:00,2024-05-03 10:25:22,Resolved,Urgent,Account,Email,8,C13011,A057,LA-MON
T02807,2024-02-13 18:37:00,2024-02-14 13:01:36,Resolved,Medium,Returns,Email,48,C13323,A018,TU-YER
T02808,2024-03-22 09:42:00,2024-03-22 21:46:58,Resolved,Medium,Other,Phone,48,C12389,A055,ME-GOD
T02809,2025-09-11 08:50:00,2025-09-11 21:23:00,Resolved,High,Other,Chat,24,C12867,A032,AM-CAB
T02810,2025-09-17 17:01:00,2025-09-17 20:22:28,Resolved,Medium,Account,Chat,48,C14190,A060,AM-GBA
T02811,2024-12-07 10:56:00,2024-12-08 14:07:27,Resolved,Low,Login,Chat,72,C11825,A022,LA-MON
T02812,2024-06-10 14:11:00,,Open,Urgent,Login,Email,8,C13292,A053,SA-SAN
T02813,2024-04-10 13:39:00,2024-04-11 02:09:01,Resolved,High,Delivery,Chat,24,C10159,A046,SA-RAF
T02814,2025-02-28 07:11:00,2025-02-28 12:31:54,Resolved,Urgent,Payments,Email,8,C12159,A013,LA-ASU
T02815,2024-04-26 19:17:00,2024-04-27 03:16:07,Resolved,Medium,Payments,Email,48,C11186,A012,AM-GBA
T02816,2024-11-02 09:56:00,2024-11-02 20:21:02,Resolved,High,Delivery,Chat,24,C10073,A005,SA-SAN
T02817,2025-01-18 08:50:00,2025-01-18 11:25:22,Resolved,Low,Returns,Phone,72,C11397,A011,SA-RAF
T02818,2024-03-29 20:57:00,2024-03-30 13:19:24,Resolved,Low,Delivery,Chat,72,C11469,A050,ME-MEN
T02819,2025-05-18 22:14:00,2025-05-20 10:55:07,Resolved,Low,Delivery,Email,72,C13684,A031,LA-MON
T02820,2024-08-27 02:18:00,2024-08-28 16:53:24,Resolved,Low,Delivery,Email,72,C14719,A021,LA-LIM
T02821,2024-03-29 17:39:00,2024-03-30 18:44:49,Resolved,Medium,Payments,Phone,48,C13710,A020,SA-RAF
T02822,2025-01-02 18:17:00,2025-01-03 02:00:51,Resolved,High,Login,Chat,24,C12384,A019,ME-SAN
T02823,2024-12-14 16:43:00,2024-12-15 00:48:51,Resolved,Medium,Payments,Phone,48,C14785,A021,LA-LIM
T02824,2024-11-28 11:42:00,2024-11-28 18:11:51,Resolved,Medium,Delivery,Chat,48,C11663,A040,AM-CAB
T02825,2024-06-07 11:07:00,2024-06-07 21:18:23,Resolved,Medium,Payments,Chat,48,C14041,A017,LA-SAN
T02826,2024-12-25 05:39:00,2024-12-26 03:20:19,Resolved,Low,Account,Chat,72,C12345,A046,SA-RAF
T02827,2024-06-13 06:52:00,2024-06-16 02:27:23,Resolved,Medium,Login,Chat,48,C11916,A036,SA-RAF
T02828,2025-01-13 02:13:00,2025-01-13 17:48:20,Resolved,Medium,Returns,Email,48,C13314,A013,LA-ASU
T02829,2024-09-16 03:22:00,2024-09-17 05:38:59,Resolved,Low,Payments,Phone,72,C13189,A005,SA-SAN
T02830,2025-08-09 11:09:00,2025-08-10 09:13:25,Resolved,Low,Tech Issue,Phone,72,C11763,A059,SA-SAN
T02831,2025-02-23 12:53:00,2025-02-24 02:48:30,Resolved,High,Delivery,Chat,24,C12191,A021,LA-LIM
T02832,2024-12-31 12:16:00,2024-12-31 15:57:58,Resolved,Urgent,Returns,Email,8,C10098,A033,CÓ-RÍO
T02833,2025-08-06 08:28:00,,Open,Low,Payments,Email,72,C11589,A024,SA-ROS
T02834,2024-08-24 23:01:00,2024-08-25 04:32:02,Resolved,High,Delivery,Chat,24,C12062,A048,CÓ-CÓR
T02835,2024-02-07 02:13:00,2024-02-07 16:03:52,Resolved,Medium,Account,Email,48,C13478,A055,ME-GOD
T02836,2024-08-18 00:11:00,2024-08-18 11:33:05,Resolved,Low,Delivery,Chat,72,C10675,A001,SA-ROS
T02837,2025-07-23 07:02:00,2025-07-23 22:12:50,Resolved,High,Other,Chat,24,C10130,A006,AM-CAB
T02838,2025-06-18 04:07:00,2025-06-20 03:23:30,Resolved,Low,Payments,Chat,72,C12534,A021,LA-LIM
T02839,2024-06-18 08:06:00,2024-06-18 18:35:18,Resolved,Medium,Payments,Email,48,C11098,A003,CÓ-VIL
T02840,2025-09-29 17:02:00,2025-09-30 19:46:27,Resolved,Medium,Other,Email,48,C13099,A014,LA-MON
T02841,2025-02-27 18:56:00,,Open,Medium,Payments,Email,48,C11392,A054,LA-MON
T02842,2024-07-11 14:24:00,2024-07-12 23:18:23,Resolved,Medium,Tech Issue,Chat,48,C10481,A056,AM-GBA
T02843,2024-01-10 18:24:00,2024-01-10 20:44:16,Resolved,High,Login,Email,24,C10029,A036,SA-RAF
T02844,2024-06-05 05:17:00,2024-06-06 12:43:58,Resolved,Medium,Other,Chat,48,C14857,A008,TU-YER
T02845,2024-07-14 10:19:00,2024-07-14 22:02:52,Resolved,Medium,Delivery,Email,48,C14822,A042,ME-MEN
T02846,2024-04-19 10:40:00,2024-04-19 18:28:48,Resolved,Low,Login,Chat,72,C12160,A041,ME-SAN
T02847,2024-01-13 10:34:00,2024-01-13 14:16:03,Resolved,High,Tech Issue,Email,24,C10457,A043,ME-MEN
T02848,2025-05-12 10:56:00,2025-05-13 05:56:56,Resolved,Medium,Payments,Phone,48,C10406,A040,AM-CAB
T02849,2025-02-17 04:15:00,2025-02-17 19:53:10,Resolved,Low,Delivery,Phone,72,C12211,A013,LA-ASU
T02850,2025-05-13 21:15:00,2025-05-14 06:25:52,Resolved,Medium,Delivery,Email,48,C11853,A058,AM-CAB
T02851,2025-05-23 22:26:00,,Open,High,Login,Chat,24,C10556,A024,SA-ROS
T02852,2025-08-28 08:31:00,2025-08-29 04:12:08,Resolved,Medium,Payments,Email,48,C14314,A027,LA-MON
T02853,2025-04-21 20:49:00,2025-04-22 06:14:55,Resolved,High,Delivery,Email,24,C14099,A012,AM-GBA
T02854,2024-12-28 13:40:00,2024-12-29 09:40:23,Resolved,Medium,Payments,Chat,48,C12163,A011,SA-RAF
T02855,2024-03-09 17:41:00,,Open,Low,Other,Chat,72,C10643,A015,AM-GBA
T02856,2024-09-22 16:35:00,2024-09-23 11:53:42,Resolved,Medium,Login,Email,48,C10388,A033,CÓ-RÍO
T02857,2024-11-06 14:55:00,2024-11-07 02:19:17,Resolved,Low,Returns,Email,72,C14987,A053,SA-SAN
T02858,2024-04-18 10:23:00,2024-04-18 16:27:31,Resolved,Urgent,Payments,Chat,8,C14828,A028,SA-SAN
T02859,2024-06-06 19:17:00,2024-06-07 09:52:28,Resolved,Low,Other,Phone,72,C14486,A006,AM-CAB
T02860,2025-02-14 19:48:00,2025-02-14 22:00:29,Resolved,Urgent,Tech Issue,Chat,8,C10324,A039,TU-YER
T02861,2024-11-30 13:23:00,2024-11-30 20:37:49,Resolved,Medium,Account,Phone,48,C11064,A044,ME-SAN
T02862,2025-06-06 12:07:00,2025-06-06 23:16:01,Resolved,High,Login,Email,24,C10769,A051,TU-YER
T02863,2024-05-17 18:57:00,2024-05-19 04:14:45,Resolved,Low,Other,Chat,72,C13820,A005,SA-SAN
T02864,2024-01-31 06:08:00,2024-02-01 19:05:07,Resolved,Low,Tech Issue,Email,72,C14622,A022,LA-MON
T02865,2024-01-17 19:23:00,2024-01-18 13:02:26,Resolved,Low,Login,Phone,72,C10609,A045,LA-ASU
T02866,2025-08-18 08:35:00,2025-08-18 14:27:16,Resolved,Medium,Payments,Email,48,C10277,A047,AM-GBA
T02867,2025-04-23 09:07:00,,Open,Low,Login,Chat,72,C12634,A058,AM-CAB
T02868,2024-01-09 11:50:00,2024-01-09 22:10:44,Resolved,Low,Delivery,Chat,72,C12059,A043,ME-MEN
T02869,2024-12-04 04:49:00,2024-12-05 11:20:59,Resolved,Medium,Login,Chat,48,C13743,A050,ME-MEN
T02870,2025-05-23 02:38:00,2025-05-23 09:45:29,Resolved,Medium,Tech Issue,Chat,48,C13352,A010,ME-SAN
T02871,2024-11-05 09:15:00,2024-11-05 14:00:00,Resolved,Urgent,Returns,Phone,8,C11715,A030,CÓ-CÓR
T02872,2024-12-19 01:58:00,,Open,Medium,Returns,Chat,48,C12953,A056,AM-GBA
T02873,2025-03-05 13:51:00,2025-03-07 17:47:52,Resolved,Low,Payments,Email,72,C10409,A011,SA-RAF
T02874,2024-09-23 21:02:00,2024-09-24 03:59:43,Resolved,Urgent,Returns,Chat,8,C10305,A019,ME-SAN
T02875,2024-11-19 13:31:00,2024-11-19 20:48:06,Resolved,Medium,Payments,App,48,C14808,A004,ME-SAN
T02876,2025-02-01 23:22:00,2025-02-02 12:47:36,Resolved,Medium,Returns,Email,48,C11395,A033,CÓ-RÍO
T02877,2025-05-18 10:52:00,2025-05-19 19:38:45,Resolved,Low,Payments,Chat,72,C14169,A033,CÓ-RÍO
T02878,2025-01-01 00:02:00,2025-01-02 09:09:30,Resolved,Low,Returns,Email,72,C11480,A004,ME-SAN
T02879,2025-04-10 22:16:00,2025-04-11 17:35:48,Resolved,Medium,Tech Issue,Chat,48,C11213,A055,ME-GOD
